2.1058 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
6.1171 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000197AB7E9D00>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000197AB7E9CA0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000197AB7E9AC0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000197ABB7F7C0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.1171 	EXP 	window1: mouseVisible = True
6.1172 	EXP 	window1: backgroundImage = ''
6.1172 	EXP 	window1: backgroundFit = 'none'
6.1184 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.1184 	EXP 	window1: recordFrameIntervals = False
6.2836 	EXP 	window1: recordFrameIntervals = True
6.4673 	EXP 	Screen (0) actual frame rate measured at 59.90Hz
6.4673 	EXP 	window1: recordFrameIntervals = False
6.4674 	EXP 	window1: mouseVisible = False
7.8648 	EXP 	random_dot: status = STARTED
7.8654 	EXP 	window1: mouseVisible = True
8.0794 	EXP 	Created textInstr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='textInstr', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.0798 	EXP 	window1: mouseVisible = True
8.0830 	EXP 	Created fixcross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='fixcross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.0831 	EXP 	window1: mouseVisible = True
8.0863 	EXP 	Created backgroundDots = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='backgroundDots', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.75, 0.75]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
8.0878 	EXP 	Created stimulusDots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=0.08, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, dir=1.0, dotLife=3.0, dotSize=10.0, element=None, fieldAnchor=UNKNOWN, fieldPos=array([0., 0.]), fieldShape='circle', fieldSize=array([0.75, 0.75]), nDots=250, name='stimulusDots', noiseDots='walk', opacity=1.0, rgb=UNKNOWN, signalDots='same', speed=0.0125, units='height', win=Window(...))
8.0879 	EXP 	window1: mouseVisible = True
8.0891 	EXP 	Created textFeedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='textFeedback', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.0891 	EXP 	window1: mouseVisible = True
8.0901 	EXP 	Created textInst1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='textInst1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.0901 	EXP 	window1: mouseVisible = True
8.0926 	EXP 	Created fixcross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='fixcross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.0927 	EXP 	window1: mouseVisible = True
8.0956 	EXP 	Created backgroundDots = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='backgroundDots', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.75, 0.75]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
8.0965 	EXP 	Created stimulusDots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=0.08, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, dir=1.0, dotLife=3.0, dotSize=10.0, element=None, fieldAnchor=UNKNOWN, fieldPos=array([0., 0.]), fieldShape='circle', fieldSize=array([0.75, 0.75]), nDots=250, name='stimulusDots', noiseDots='walk', opacity=1.0, rgb=UNKNOWN, signalDots='same', speed=0.0125, units='height', win=Window(...))
8.0966 	EXP 	window1: mouseVisible = True
8.0976 	EXP 	Created textInstr2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='textInstr2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.0976 	EXP 	window1: mouseVisible = True
8.0994 	EXP 	Created fixcross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='fixcross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.0995 	EXP 	window1: mouseVisible = True
8.1022 	EXP 	Created backgroundDots = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='backgroundDots', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.75, 0.75]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
8.1031 	EXP 	Created stimulusDots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=0.08, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, dir=1.0, dotLife=3.0, dotSize=10.0, element=None, fieldAnchor=UNKNOWN, fieldPos=array([0., 0.]), fieldShape='circle', fieldSize=array([0.75, 0.75]), nDots=250, name='stimulusDots', noiseDots='walk', opacity=1.0, rgb=UNKNOWN, signalDots='same', speed=0.0125, units='height', win=Window(...))
8.1032 	EXP 	window1: mouseVisible = True
8.1159 	EXP 	Created goodbye_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='goodbye_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0531 	EXP 	textInstr: autoDraw = True
0.9921 	EXP 	Imported random_dot_conditions.csv as conditions, 2 conditions, 3 params
0.9924 	EXP 	Created sequence: random, trialTypes=2, nReps=2, seed=None
0.9925 	EXP 	New trial (rep=0, index=0): OrderedDict([('direction', 'right'), ('corrAns', 'right'), ('instruction_csv', None)])
1.0057 	EXP 	textInstr: autoDraw = False
1.0889 	EXP 	fixcross: autoDraw = True
1.9046 	EXP 	fixcross: autoDraw = False
1.9046 	EXP 	fixcross: autoDraw = False
1.9046 	EXP 	stimulusDots: dir = 0.0
1.9046 	EXP 	backgroundDots: autoDraw = True
1.9046 	EXP 	stimulusDots: autoDraw = True
2.6550 	EXP 	backgroundDots: autoDraw = False
2.6550 	EXP 	stimulusDots: autoDraw = False
2.6550 	EXP 	textFeedback: height = 0.07
2.6550 	EXP 	textFeedback: height = 0.07
2.6550 	EXP 	textFeedback: height = 0.07
2.6550 	EXP 	textFeedback: text = 'richtig'
2.6550 	EXP 	textFeedback: autoDraw = True
3.1409 	EXP 	New trial (rep=0, index=1): OrderedDict([('direction', 'left'), ('corrAns', 'left'), ('instruction_csv', None)])
3.1573 	EXP 	textFeedback: autoDraw = False
3.9398 	EXP 	fixcross: autoDraw = True
4.7420 	EXP 	fixcross: autoDraw = False
4.7420 	EXP 	fixcross: autoDraw = False
4.7420 	EXP 	stimulusDots: dir = 180.0
4.7420 	EXP 	backgroundDots: autoDraw = True
4.7420 	EXP 	stimulusDots: autoDraw = True
5.3241 	EXP 	backgroundDots: autoDraw = False
5.3241 	EXP 	stimulusDots: autoDraw = False
5.3241 	EXP 	textFeedback: text = 'richtig'
5.3241 	EXP 	textFeedback: autoDraw = True
5.8098 	EXP 	New trial (rep=1, index=0): OrderedDict([('direction', 'left'), ('corrAns', 'left'), ('instruction_csv', None)])
5.8262 	EXP 	textFeedback: autoDraw = False
6.6103 	EXP 	fixcross: autoDraw = True
7.4109 	EXP 	fixcross: autoDraw = False
7.4109 	EXP 	fixcross: autoDraw = False
7.4109 	EXP 	stimulusDots: dir = 180.0
7.4109 	EXP 	backgroundDots: autoDraw = True
7.4109 	EXP 	stimulusDots: autoDraw = True
8.1429 	EXP 	backgroundDots: autoDraw = False
8.1429 	EXP 	stimulusDots: autoDraw = False
8.1429 	EXP 	textFeedback: height = 0.07
8.1429 	EXP 	textFeedback: height = 0.07
8.1429 	EXP 	textFeedback: height = 0.07
8.1429 	EXP 	textFeedback: text = 'falsch'
8.1429 	EXP 	textFeedback: autoDraw = True
8.6291 	EXP 	New trial (rep=1, index=1): OrderedDict([('direction', 'right'), ('corrAns', 'right'), ('instruction_csv', None)])
8.6452 	EXP 	textFeedback: autoDraw = False
8.6452 	EXP 	textFeedback: autoDraw = False
8.9790 	EXP 	fixcross: autoDraw = True
9.7943 	EXP 	fixcross: autoDraw = False
9.7943 	EXP 	fixcross: autoDraw = False
9.7943 	EXP 	stimulusDots: dir = 0.0
9.7943 	EXP 	backgroundDots: autoDraw = True
9.7943 	EXP 	stimulusDots: autoDraw = True
10.3448 	EXP 	backgroundDots: autoDraw = False
10.3448 	EXP 	stimulusDots: autoDraw = False
10.3448 	EXP 	textFeedback: height = 0.07
10.3448 	EXP 	textFeedback: height = 0.07
10.3448 	EXP 	textFeedback: height = 0.07
10.3448 	EXP 	textFeedback: text = 'richtig'
10.3448 	EXP 	textFeedback: autoDraw = True
10.8464 	EXP 	textFeedback: autoDraw = False
10.8464 	EXP 	textInst1: height = 0.03
10.8464 	EXP 	textInst1: height = 0.03
10.8464 	EXP 	textInst1: height = 0.03
10.8464 	EXP 	textInst1: text = 'Wir sind nun mit dem Übungsdurchgang fertig und werden zum Hauptexperiment übergehen. Bitte versuchen Sie SO SCHNELL WIE MÖGLICH zu antworten. Drücken Sie [Leertaste], um das Experiment zu starten.'
10.8464 	EXP 	textInst1: autoDraw = True
11.8006 	EXP 	Imported random_dot_conditions.csv as conditions, 2 conditions, 3 params
11.8009 	EXP 	Created sequence: random, trialTypes=2, nReps=30, seed=None
11.8011 	EXP 	New trial (rep=0, index=0): OrderedDict([('direction', 'left'), ('corrAns', 'left'), ('instruction_csv', None)])
11.8145 	EXP 	textInst1: autoDraw = False
12.9989 	EXP 	fixcross: autoDraw = True
13.8144 	EXP 	fixcross: autoDraw = False
13.8144 	EXP 	fixcross: autoDraw = False
13.8144 	EXP 	stimulusDots: dir = 180.0
13.8144 	EXP 	backgroundDots: autoDraw = True
13.8144 	EXP 	stimulusDots: autoDraw = True
14.6662 	EXP 	New trial (rep=0, index=1): OrderedDict([('direction', 'right'), ('corrAns', 'right'), ('instruction_csv', None)])
14.6818 	EXP 	backgroundDots: autoDraw = False
14.6818 	EXP 	stimulusDots: autoDraw = False
15.8661 	EXP 	fixcross: autoDraw = True
16.6684 	EXP 	fixcross: autoDraw = False
16.6684 	EXP 	fixcross: autoDraw = False
16.6684 	EXP 	stimulusDots: dir = 0.0
16.6684 	EXP 	backgroundDots: autoDraw = True
16.6684 	EXP 	stimulusDots: autoDraw = True
17.1514 	EXP 	New trial (rep=1, index=0): OrderedDict([('direction', 'left'), ('corrAns', 'left'), ('instruction_csv', None)])
17.1672 	EXP 	backgroundDots: autoDraw = False
17.1672 	EXP 	stimulusDots: autoDraw = False
17.2506 	EXP 	fixcross: autoDraw = True
18.0512 	EXP 	fixcross: autoDraw = False
18.0512 	EXP 	fixcross: autoDraw = False
18.0512 	EXP 	stimulusDots: dir = 180.0
18.0512 	EXP 	backgroundDots: autoDraw = True
18.0512 	EXP 	stimulusDots: autoDraw = True
18.1687 	EXP 	random_dot: status = STOPPED
18.1846 	EXP 	backgroundDots: autoDraw = False
18.1846 	EXP 	stimulusDots: autoDraw = False
18.1847 	EXP 	random_dot: status = STOPPED
18.2101 	EXP 	window1: mouseVisible = True
